X1,X2,X3,X4
688604,0,717767,74842608
1376868,1,720169,32215881
657077,0,584800,74522787
718825,0,665285,28577047
725255,1,708200,11060518
750302,1,882443,74844071
551888,0,669509,74843098
1963161,0,721156,1759285
1376868,1,712905,13278753
714870,1,559825,80097983
1963161,1,717143,1215248
778149,1,688049,56304426
734219,1,712118,11424261
732296,1,710422,11422547
712803,0,771493,49565484
714915,1,785456,31790723
821252,1,690754,52125931
687595,1,692757,28578549
675583,0,727483,11423829
776052,1,843290,56306006
706980,1,707945,3105816
575897,2,2040565,66880094
675302,1,774323,74526355
734088,1,723341,14460301
704829,1,687206,10569991
713468,0,758465,48344827
670112,0,726233,7846110
680349,1,707090,80099413
579449,0,935392,66874782
712263,0,695795,43407594
555675,1,738284,52127294
672595,1,713444,7851374
999480,0,710640,74528527
728778,0,674763,7848279
404915,3,1816174,49571618
674531,0,713639,11427060
731041,0,692651,80099920
666740,1,749598,32214389
779984,1,721228,28575994
749032,0,703770,48382036
736894,2,2040565,48380508
689166,1,719144,7847203
4332,0,750777,10569146
602465,0,757921,80100573
687063,1,714163,48382839
643372,0,713701,74528719
710083,1,646429,52121402
799939,1,536860,49568182
679317,0,741444,57828456
711777,0,723378,10569510
713583,1,709944,7846142
700926,1,723533,10573431
460580,0,698879,25562017
751838,1,756526,28575194
714248,0,920629,63050770
495608,0,716245,13277228
713366,1,739256,32211488
711882,1,732974,7846071
1256646,1,688609,31792284
711975,0,642284,66877684
713743,0,713378,66875655
751278,1,661788,11425197
662565,0,782040,57829837
702872,0,719892,1759593
736673,1,558599,48340275
607004,0,665107,66879545
767903,0,716833,13278461
723856,0,721594,11426720
713357,1,722680,1211023
721394,1,750874,49567949
701485,1,720216,66874382
732932,0,713444,43406700
752428,1,743525,13279877
549984,0,947997,66874915
314525,1,762856,57828602
713474,1,720334,1760014
831082,0,668791,52125495
564194,1,605989,49569398
65334,0,669162,11424690
713701,0,708888,25560406
713767,0,1376868,49568470
773332,1,690997,25560417
674380,0,772847,48342222
1376868,0,728285,14459325
699847,0,615664,48343552
855060,1,685613,48380293
731140,1,726283,52122593
711415,1,721629,52122270
713725,1,641526,28575457
713307,1,728349,32215422
608225,0,740439,31793907
722574,1,733426,48380418
732865,0,803329,25561581
684806,1,664184,14461678
667385,1,313410,66877995
733659,1,732019,56302990
713563,1,713429,11054071
558382,0,695239,43406857
687988,1,732982,13277914
742175,1,672320,11054003
796633,0,713357,66877183
717678,1,716663,1212515
715237,1,1376868,3103048
713743,1,755674,48379479
716978,0,704550,48381483
713307,0,711572,63046571
703474,1,723507,49566137
721294,0,713275,3102808
750265,1,767533,25558709
729345,0,713275,1217765
699781,1,752168,32215767
683440,1,569371,66878112
712387,0,697872,1757952
730102,1,750538,13277972
715265,1,705506,63049736
347566,1,563439,31795252
696798,0,690297,11058406
716321,0,703080,80101284
674096,1,715087,10570501
588522,1,953062,80100499
685041,1,715758,74522458
709394,1,708425,1215547
826327,0,791095,43410457
711894,2,2040565,66875910
713563,1,693362,11421350
677796,0,710067,32214395
721078,0,707951,43412204
822598,1,989596,80097272
780532,1,292073,80095845
832471,1,692867,43413681
710796,0,774035,14464476
718131,1,700649,3103498
713909,1,714878,49568987
778761,0,629021,28580395
1061011,3,1671256,49571618
732278,1,712997,57824212
712510,0,750733,63047275
593460,0,701625,43411299
642745,1,700759,63052184
695280,1,743447,49568308
718701,0,706961,3102720
706974,1,700365,3101861
984369,1,736799,74841201
714985,1,717746,3107810
736116,1,735653,52126517
709198,1,622072,32215768
626553,1,715795,25561017
702300,0,769976,48382480
544393,1,584759,74526619
737279,0,436173,63052092
727617,0,557635,48382371
562487,0,761039,56309055
690998,0,745749,10571619
711011,0,722798,56304817
716524,1,713489,11060233
775626,1,711696,25557575
752879,1,753273,28579293
714476,0,576536,32217032
731070,0,541838,56303871
940235,2,2040565,74843418
699204,1,706974,1756854
783996,1,724614,57829703
714507,0,714514,32212774
713736,1,584278,48343837
719814,0,749353,11059994
827887,1,889883,57830013
680675,1,713563,11421811
1376868,1,730775,56306034
683366,1,772640,52127148
718114,1,617246,74841104
734410,0,536911,48381092
670548,1,826327,43410384
616607,0,706949,66875649
658289,0,240292,28580723
732483,1,709709,48345796
689618,1,739391,32212642
720228,1,718452,1217439
754408,0,704078,25564057
554038,1,805392,66878508
734440,1,747005,13276137
516192,1,595328,49566273
736418,1,175458,43409311
697443,1,668090,14463110
703445,1,709911,13278831
751077,0,676550,11424179
719708,1,805606,57824848
730715,2,2040565,25560441
713012,0,750783,10571730
713687,0,737335,14461103
687195,1,790740,48345256
722049,1,705321,14463521
709602,1,747482,28576006
681867,1,712525,66879360
676500,1,689961,11057274
681167,1,706340,43411255
742695,0,873209,74526550
715164,0,716258,25561560
805353,1,747537,49569714
739083,1,706125,48378329
701568,1,801587,63049381
747538,1,733593,74843912
713701,0,762209,63049164
739453,1,790392,25557670
708606,0,713085,3107389
721468,1,1046379,80098940
728204,1,700315,13279769
950375,0,691820,74841894
664004,1,713366,74529283
717161,0,672354,7849625
702588,1,766134,28579398
712496,0,633745,43413000
747767,2,2040565,13279181
717794,0,714666,63050820
705979,0,711968,28576602
805392,0,832281,66878463
601952,0,574498,43408280
688444,1,682262,43409731
743182,1,715918,25563544
685478,1,696185,11060600
710720,1,696433,13278409
710953,1,714902,13274963
713639,1,705537,14465639
750790,1,706260,10572899
534136,1,578023,25562838
760200,1,674095,74524684
729986,0,659587,49567563
711661,1,714649,1754396
700155,1,696287,7847626
732595,0,690282,31795694
705639,1,718342,1217704
723277,0,625835,48345957
734025,1,763337,52125940
734652,2,2040565,3104789
770782,1,731734,25558125
660324,1,716237,43408469
767306,1,716931,13276400
769805,1,555369,43412343
705039,1,547961,52126064
682697,1,928776,74527198
598964,0,698064,48377107
908381,1,858854,74839264
685965,1,700768,13274918
706946,0,1376868,1754604
543325,1,725562,52122060
738392,1,670338,13273604
621571,0,751940,32217096
699664,1,719221,3104330
710514,0,712035,32214463
734612,0,711739,52125515
934320,0,710465,74838055
723527,0,722333,14460261
749253,0,711729,25558692
675963,1,705240,10572156
753752,1,661244,49570106
716514,1,718997,14465651
769415,1,679845,25563307
654034,1,685611,74840764
627016,0,684967,48343468
724004,1,705298,48378770
727719,1,579217,31794574
686455,0,685746,14460332
713028,0,716862,1756312
736640,0,711258,10571201
736417,0,749969,10574736
710790,0,709796,11423262
706720,0,691682,28575811
718305,0,634937,31792163
849331,1,772170,74527618
716893,1,877991,74841983
752499,1,645933,25557474
622981,0,713639,31791572
713474,1,787856,80099805
730757,0,714408,11422869
714604,1,626911,28580656
711809,1,714046,49566203
739042,1,759298,43408449
731472,0,804311,28580018
699725,0,705288,11425059
855971,0,792305,48377899
689388,1,706208,28577969
713062,1,731111,3105620
703413,1,758358,49566051
846943,1,604203,63049538
884314,0,715828,66880273
694082,0,713892,13276771
756216,1,690073,11427101
722109,1,670515,49566214
659242,0,698051,11060273
711794,0,711080,1753547
711561,0,683044,10574301
517794,1,530402,74839630
586190,0,717219,63048701
705864,1,704835,1757324
716753,0,714752,3103340
717856,1,716748,11059156
713307,0,716684,74527136
630163,1,825460,48339835
755778,1,767118,52126091
971511,0,776637,66878110
782803,1,714152,43413271
616147,0,740457,32215738
708951,1,729286,1757281
716629,2,2040565,80096192
709043,1,828712,63047463
713336,0,713947,80102023
716372,1,727285,57830526
18057,1,698619,32212948
713294,1,661809,28577927
791134,1,712252,74522544
718685,1,674729,11054284
696237,1,714401,1760232
694910,0,714152,11424009
292073,0,705110,7849224
736547,1,758224,57826205
761014,0,704255,74842120
716922,1,744191,48381694
707371,0,703097,1210925
703298,0,767787,28576667
713701,0,714723,3101804
697415,0,709275,48343861
736951,0,720629,7851718
575897,0,707553,66880094
714083,1,695758,10573040
535190,0,624769,57829162
711437,2,2040565,14459619
712934,0,715602,66874297
857861,0,716212,80098822
712382,1,593061,63047089
689667,1,683158,52120981
734395,1,743329,28579124
713639,1,715373,11421093
716973,1,599738,31795694
720111,1,658698,74524933
606502,0,746120,80100937
1963161,1,713056,13273944
687697,2,2040565,11059974
696841,0,687913,13276613
693953,0,704959,10572755
713468,1,730714,66876290
784578,0,738156,80099175
877632,1,708151,63052736
704646,1,748162,11426179
708749,1,674886,11422385
740189,0,717873,11055977
724298,0,736949,7848856
744696,1,718656,13276070
714734,0,709241,57829367
714301,1,701944,1757580
634246,1,597784,49569054
729517,1,702152,10574782
719332,1,715053,28579246
728471,1,654867,52124536
971491,0,675939,66875843
712934,0,725163,1215405
611219,0,716970,28577609
728198,1,693341,32217180
657357,1,556149,56305845
712168,0,659140,11060048
710668,0,685853,11421917
744721,1,692068,7848667
701964,1,675398,7849584
792324,0,713687,25563626
708496,1,729776,13277496
712177,1,723482,3106150
738396,0,761421,56307435
648534,0,740138,43411485
755773,1,859621,49566205
715062,1,675741,10569837
716128,1,706185,11425722
714310,1,721750,66880058
712886,1,672277,63046240
670414,1,1054077,74528463
714016,0,971514,66878556
589736,1,724812,74838277
717789,1,706201,11057607
734659,0,699557,3106022
676386,0,669461,10574546
624590,1,599696,32211883
708358,1,714036,25561372
731985,0,703265,7845868
713194,0,711954,10571084
700682,1,660595,31794244
1376868,0,710801,56307669
707649,1,607179,43411519
716004,1,857138,31792103
753934,1,716592,11058588
713203,0,747649,80096974
702476,1,740510,11421212
713404,1,727578,1212306
680541,0,904344,56303681
750913,1,675783,48342983
739196,0,676459,74529096
720653,1,719892,52125589
722543,1,751996,14465189
706516,1,660942,52123095
711585,2,2040565,11424442
719695,1,708244,28580332
709573,1,711572,1756291
766429,0,986192,74528992
624609,0,582033,43407905
732178,0,716179,11058865
708711,0,702749,7851628
714394,1,713468,48344439
748456,2,2040565,10571288
700782,0,733008,11057669
711345,1,711567,1213183
815462,1,666606,43409673
750350,1,663402,48377474
1070407,3,1971594,49571618
750248,1,759716,48341573
663670,1,865212,74844140
741750,1,715021,11054350
692420,1,711762,10573813
693412,0,714447,11422904
701080,1,713468,31789196
684019,0,740625,74524422
714152,1,713468,3100962
739115,1,713947,13278831
709443,1,710647,1216632
749220,1,881681,63050888
762880,0,690216,48339584
721217,2,2040565,49567277
292073,0,713892,11057244
904868,0,663281,56306891
691587,1,671361,48378887
716538,0,1963161,1753506
795415,1,711904,25564319
747745,0,715152,48339894
735337,0,734931,32212824
718228,0,713639,11424442
713275,0,661225,32214623
664086,0,701582,32210430
712900,1,794752,56303075
725650,0,719854,32213782
713020,0,698403,43408584
922455,2,2040565,66878340
714451,1,717541,63051064
653772,0,713400,74839921
679457,1,713400,66875869
713474,1,716714,57825338
723064,1,711253,3106860
752025,2,2040565,28578750
718218,1,709405,1756107
696537,1,702771,28579100
855784,2,2040565,48344927
755714,1,347566,66876617
635301,0,748403,25564465
743326,0,713366,74839394
697113,0,741308,11422636
709589,1,685173,48377562
650418,1,720368,49571578
764387,1,712875,28576169
593610,1,727495,28575754
692965,1,732063,48345354
674886,0,706212,11422394
720343,1,718551,63051539
776682,1,769752,49567245
709573,1,713378,1215023
722070,0,713767,11426991
706167,0,713701,1215111
750876,1,657960,63049911
690822,0,717656,11424675
707493,0,720394,11060441
731407,0,646262,74840611
668862,1,761655,56305613
600307,1,602811,66874337
713468,1,710000,56304623
643476,0,689283,49565680
795578,0,612430,32212546
906710,1,675045,57829281
710110,1,720759,52125562
742704,1,712222,11421802
688690,1,721140,7849183
701773,0,25481,7846761
708924,0,698418,3102329
708519,0,727322,48376771
676743,0,698659,14462464
595695,1,732575,48376351
670559,0,714258,13280209
719149,1,708380,1759171
703672,0,713662,28580381
725919,1,737205,52125094
721503,1,704600,7850840
594556,1,691028,80097704
687195,1,602365,48345188
776452,1,646726,25558676
662193,0,822962,56303594
731037,1,703474,3101949
701548,0,744510,25557982
717812,1,700593,31791279
743298,1,764908,74841441
714116,1,684634,10574819
713814,1,804190,57826005
716872,1,710167,11059308
347669,1,728471,10574816
770769,1,730289,14459867
713558,1,726016,10571975
726270,0,713410,1216752
558383,1,722190,74837944
716089,0,683402,11059415
719177,0,950430,80097487
715185,1,716864,31788873
713855,1,716192,3103845
697207,0,692416,11421584
695018,1,714275,49570154
718028,1,704820,25560314
881756,1,739469,56308343
710846,0,711633,25560030
793951,1,713958,57829046
733345,1,859630,74840039
705651,1,612028,28579137
749246,0,712031,31792106
715107,1,702959,25564215
666070,1,717692,28578181
706242,0,713275,56303977
723314,1,731322,25562151
595859,1,786383,32210575
763766,0,719422,13277510
700825,1,863780,56304595
717579,0,712886,32210496
797829,1,713284,25557482
1376868,0,713400,10569411
675960,0,708810,11425334
579228,1,707519,31793173
713183,0,741088,56305418
1256646,1,736153,74842545
750315,0,690874,13275296
728025,1,659556,56303675
729053,1,687516,7850026
661255,1,740123,57825193
767832,1,710636,63052550
777182,1,695619,43411449
703518,0,714757,63047252
758968,0,684200,32214097
662664,1,677243,11425704
718024,1,712100,25562332
574926,0,712089,43411087
713743,1,705925,11057789
712447,1,794143,28577110
674985,0,714666,66877509
744619,0,724279,7852708
711535,1,695302,48342535
733564,0,712204,11422255
710480,0,728978,1217481
760498,1,646765,32210590
707443,1,665710,66876498
633297,1,698468,25561507
712761,1,726288,10573722
794134,0,715540,49566334
715158,1,768630,63050106
713743,1,712100,25561100
698860,1,728165,3104320
716403,1,729608,1213008
738055,1,714591,25561396
687224,1,724463,48381699
730385,1,713639,10568862
662743,0,748909,28575911
734684,0,659122,66873899
663478,0,706991,32216756
719894,1,704200,48344311
716573,0,713639,3102378
652076,0,714140,56305581
723688,0,665253,32213046
713701,1,698894,14459196
708996,1,754976,11421050
732964,1,645571,31791644
715910,0,722109,1213448
704829,0,751271,25559022
698083,1,292073,3105470
714121,1,997527,80097033
803076,1,606791,56302578
743348,1,707404,31793428
707911,0,706677,56307198
705894,1,1376868,13273941
713687,1,658824,49565020
713752,1,685326,52120993
758410,0,737204,31795258
898360,1,988923,80099583
689647,1,773672,56308586
778453,1,750021,48340534
747389,0,718071,11060702
712014,1,712302,1216202
665476,1,712582,52120670
730619,1,750028,32216861
733430,1,748549,11060558
725562,1,713468,52122108
661984,0,672297,25558899
1116488,3,1963729,57825488
761032,0,764005,66880821
736213,1,664738,43409523
713958,0,794691,48344630
712620,0,705008,74842098
716669,0,732923,43407660
709947,1,737404,63052635
713826,0,686145,66874411
693488,1,713936,13277994
713336,0,750779,10570770
772313,1,739165,14464529
757627,1,661112,13278680
678540,2,2040565,57829343
714752,0,755922,48342464
717535,1,720152,1760182
624862,0,752193,32211419
790965,1,713876,74529472
687794,0,702312,43412721
652118,2,2040565,48376727
713266,0,763420,28573999
713725,1,708625,1756040
1002290,0,693110,80099409
720366,1,619868,74837897
732082,1,681159,11054184
690876,0,690356,49571292
769174,1,659791,14459583
720923,2,2040565,7846119
709443,0,594475,31788654
587629,1,443027,52122325
749728,1,726280,31794592
712459,1,681457,28579137
680812,2,2040565,10574563
803181,1,737201,48346246
699266,1,713892,32213392
706416,1,688742,25561723
789332,1,715801,32210771
1376868,1,713563,63047688
668867,1,705902,13276581
719275,1,732720,57825947
596385,1,734898,66876677
702312,0,557072,43412684
714692,1,721585,1215145
706317,0,688491,32216644
783094,0,713884,32212953
1019371,0,803878,74525149
706464,1,741382,31790491
631369,0,717964,49564889
745772,0,788061,25559119
768255,1,712280,48339240
689985,1,463219,11423469
708763,0,713008,14460615
712773,1,708402,28577289
778425,1,741801,48345998
928522,1,741177,66879374
712031,1,851990,48343986
725450,2,2040565,80095775
727488,0,735763,31791376
716414,0,714310,1213534
942365,1,416880,63049849
691255,0,715459,3104066
713814,2,2040565,11054569
743887,1,673445,74838818
712435,0,932026,63046750
789928,0,601483,43413223
739161,2,2040565,32210512
735504,1,710172,7852149
722786,0,716076,57830539
721042,0,713138,48344599
712567,0,562875,49571902
732706,0,716691,11422641
797317,1,701414,74839034
719744,0,690630,14462058
722269,0,740764,74838928
703754,1,729263,10570315
543005,0,712788,49567568
742002,1,714361,43406626
817385,0,1376868,56302932
686651,1,711415,11057583
697460,0,713876,14463873
722078,1,713357,11424409
678849,0,713563,48381099
766834,1,712871,28580820
713909,0,683908,48343151
687455,0,681154,11423348
714643,1,724635,11059981
712864,0,695036,7847131
710005,1,727274,3106513
846818,1,684085,57828242
713814,0,686170,11054569
563855,0,347669,49571552
679215,1,582556,74841432
697068,1,664766,11423464
700674,2,2040565,13277382
714163,1,733926,13280180
711633,1,678544,28580509
713876,0,674713,63052306
553206,1,735977,48376754
21402,1,533201,80096066
725034,1,767199,25564021
702045,0,715647,25558264
750578,1,721896,14463548
699845,0,713639,56307564
726734,1,713814,1757591
742331,1,553603,48382544
711236,0,739954,10571050
726025,1,713214,57829446
699099,0,781791,48344326
536513,0,180280,48381977
726460,1,689880,11422835
712718,0,721948,1210917
725718,0,843078,74522685
1057428,3,1663949,49571618
696601,1,706250,1753919
729118,0,761558,48381230
690980,1,698237,13275665
713979,1,709039,48340609
598341,1,792509,49568783
715465,1,787569,48380222
680533,1,743141,49569338
801266,0,765365,66875336
671591,0,714821,48382587
743714,1,620414,74523107
712419,0,712306,1215120
1376868,0,585177,31794975
697941,0,780423,32215818
717742,0,708839,3107415
762586,1,731568,57826622
717853,1,691049,13277477
713489,0,670922,11421316
697464,1,675749,48382348
712158,0,769641,31789662
713357,1,743813,63051768
718928,0,725636,11421922
691574,0,712697,11056474
731158,1,712510,63049029
718527,0,898360,80099534
713767,0,711970,32217146
746060,1,754961,56302620
726297,1,706212,3103480
650797,1,763663,63052138
669922,1,869784,57827872
538435,0,780025,48342393
713113,1,756027,49567871
713619,1,712079,3106412
709327,1,662356,66876763
692401,1,714248,10574714
797320,0,531228,57827140
710818,0,709573,74837498
591834,1,695961,52127338
704585,0,692182,7847229
696585,0,707412,13275999
711085,1,712510,3102087
734223,0,766547,74843407
713245,0,711729,48379763
559396,0,709491,63052572
798240,0,726236,25564425
693679,1,763906,66877959
705849,0,713444,52125169
601988,1,559196,80098937
709854,0,713639,1754678
721479,0,864970,80096151
681421,1,713989,49566618
538121,0,834099,48344433
775123,0,854346,74838427
719035,1,682815,14460631
706825,1,744346,25562849
708323,0,758072,43410845
678414,1,720710,48381130
755266,1,700205,63050153
714378,0,546876,49569630
734631,1,767626,31793421
716970,1,877597,52126761
869909,1,734612,52125498
718777,1,728912,31793119
718118,1,660488,49567800
706263,0,782491,80098005
604187,0,579213,31794833
837883,1,709336,74837281
824571,1,589416,57829575
739326,0,712948,32217289
714292,0,713876,1214440
735324,0,678476,10571706
857138,2,2040565,11057350
714301,1,717448,49566684
739434,1,620159,25563650
717526,1,660959,74524445
737888,0,808134,74841665
720638,2,2040565,32215706
711062,1,741924,11427326
734527,1,740981,11059246
697406,1,791406,31790199
728096,1,702570,31793175
536331,1,781581,48379406
754045,1,714016,13279009
712000,0,704692,43409298
811725,1,785463,57827449
743122,1,711094,63052693
721444,0,711253,3105979
648716,1,706467,43406914
711995,0,736878,74843997
707367,0,713701,1214526
757265,2,2040565,43412660
707371,0,744405,11058572
731521,0,598319,48340932
677922,0,718334,57828429
741508,1,802275,28579534
1205602,3,1588777,74522430
737795,1,708396,7851332
742695,1,623338,74526618
735598,1,714814,7849309
722104,1,713968,1755023
715330,0,696249,1759311
700989,0,713563,56306285
713736,1,693639,32215907
719422,0,684922,43407929
710642,0,714564,1757931
717484,0,700515,3106506
680212,1,731335,13275172
716089,0,594443,31789040
726996,1,1963161,13277410
655499,0,686889,32214897
695963,0,619683,57829740
711036,2,2040565,31793310
678429,1,734762,74526881
783918,1,638795,31795437
705715,1,713122,32213783
726934,0,843264,66879557
664283,0,597520,32213822
719414,2,2040565,43412592
664818,1,733649,74839864
713489,1,726204,7851674
723768,0,733504,11055246
619247,1,736546,74524984
712892,0,709198,25558581
791910,0,587431,63052031
674759,1,712569,25564057
675566,1,732207,11420982
724735,1,723474,10569225
712761,1,829323,66873813
700726,0,615618,28574142
715080,1,674970,13274837
639558,1,705834,25558426
719459,1,740912,57824831
695875,0,719394,3107347
799871,1,697000,52125847
729480,0,717135,7846559
708638,0,814181,74839699
711314,1,732416,11427172
719418,1,710754,48339414
753050,0,643299,32210891
740291,1,1043961,74528171
713008,0,766495,63048417
609674,0,665801,48379614
713725,0,713020,3102928
716044,1,718627,1756382
723709,2,2040565,28580060
687604,1,715058,63051439
704266,1,715883,13279344
758428,1,741276,28579303
564472,0,661156,52121125
697185,1,761201,43413355
733322,0,698033,7850595
732160,1,24422,48382418
738204,1,714105,11060521
690721,0,791479,57824461
723527,2,2040565,14460261
714533,0,823845,63052837
713378,0,694089,10574958
636484,1,689522,31794640
689336,0,176139,66875860
713028,1,240292,1753914
705941,1,726323,10571848
691043,0,723069,11422385
550815,0,578219,74525240
712761,1,814366,80095892
713389,0,712525,1757445
726744,1,691976,7851837
718169,0,888511,63050501
765232,2,2040565,48382230
702857,1,708596,3106158
699277,0,685018,31791519
675087,0,671361,11053932
712948,1,712329,48340570
712911,0,684196,52121034
682813,1,626981,49566731
584074,1,774843,48339164
634341,1,670556,43410189
719145,0,712896,80096679
729179,1,690234,3103022
707083,0,665108,13274176
733726,1,686429,10573618
698906,1,767421,48342836
710703,1,734640,13278540
655578,0,610864,32214788
711363,0,711375,56304238
796634,1,711410,63052446
500071,1,770422,80098252
720592,0,689830,14465398
720850,0,699287,11054428
736575,1,659364,31792198
686016,1,713336,10570763
790354,0,719342,43411658
709685,1,737788,80098895
783192,1,729319,48341222
714036,1,708208,57824410
698571,0,719873,1758319
1463059,3,1952764,74522430
4332,1,675090,10569097
777679,1,755394,25557398
654158,0,681965,66879173
858635,0,661402,74841414
789621,1,292073,66876464
714369,0,695238,25557373
870559,1,736164,80100550
645707,1,742343,66878925
715110,0,740206,48383374
691804,0,755678,56305370
699057,1,623619,57828625
681719,0,737996,14462378
754976,0,756183,11421010
741649,1,842405,63047592
580762,1,702507,48382369
711056,1,728744,1216214
726662,0,677702,11427127
721934,1,708266,28575954
800509,0,712659,74523934
662339,1,689465,7848039
733251,0,711667,3102144
772268,0,777498,48381409
687831,1,711679,31792978
621005,1,752944,32216067
693107,0,598328,48343068
971507,1,630516,66876823
691252,0,666861,28580280
781036,0,855756,48340566
677812,0,719328,28574580
667802,0,803542,74522970
741069,1,579449,66874778
744147,0,712997,11425234
592087,1,717812,31790371
625790,0,648233,74524022
590614,1,702588,80101810
847886,1,796337,63049295
634954,0,707459,28577168
809249,1,717563,52124825
713474,1,715014,1755895
769392,0,706446,32214266
575525,1,676258,63045694
692711,0,752136,48344984
783259,0,803636,25560853
897542,0,635219,74523138
632797,1,736249,25557488
850169,1,733311,52126045
732470,1,742247,74840179
728371,1,713701,1216081
588638,0,718932,31792907
713194,0,720861,1215099
705260,1,718546,63048286
770635,0,692074,14464311
1127898,3,1588777,74522430
714874,0,697705,11423458
719229,1,704177,43407209
577770,0,737272,52126822
712280,0,730229,31792713
803446,0,757941,66876292
734637,1,710509,3102456
712054,0,710790,13277201
693195,0,702014,7846022
716620,0,713468,1214291
713563,0,563699,56305204
982042,1,654627,74523139
684725,0,824104,74527573
893712,1,719644,57830759
292073,1,541382,74524840
534781,1,747563,43411007
703723,0,711519,48382192
696850,0,789035,48342576
749353,0,700248,11059935
742421,0,567887,52123215
749196,1,647627,52126705
748177,0,713736,14459126
726687,2,2040565,11426579
655565,1,685356,52124672
684945,2,2040565,66878674
855781,1,864675,48344547
744046,1,707360,11426173
707153,0,733139,31793497
741971,1,677548,14462319
691195,1,740674,32212345
717368,0,292073,48340152
714369,0,620186,25559409
690647,0,712886,13275781
795165,0,739256,66874400
1376868,1,719925,1211989
637944,0,631565,66874301
717845,1,735160,80096187
735501,0,728675,14463914
582382,0,806612,74841173
660984,1,664609,14465836
721312,0,692599,3103120
746173,1,725314,10574536
761443,1,713474,80101836
715337,1,713389,25560141
783589,0,697271,31795691
580705,1,709643,32215303
600289,0,670176,28578717
700365,1,711606,3101857
553138,1,725431,66876042
688353,1,713085,11427463
572292,1,591943,74528919
613920,1,744874,63045869
554619,0,806005,49566991
713563,0,815165,49570097
753689,1,678529,11059134
710824,2,2040565,1759811
859632,0,677732,74525365
739717,1,713366,63049717
708299,0,649053,43409117
576568,0,736264,32211772
731964,2,2040565,10572440
704839,0,712997,13275110
749484,1,756987,56305480
713194,0,722976,74524132
716197,1,716321,1215036
776425,2,2040565,74843741
717025,1,668747,14459555
733199,0,695943,7851595
661515,0,650589,28576437
713814,1,707516,10573996
748046,1,673195,11421769
721050,1,714090,14464307
588524,1,685941,66877139
292073,1,718024,3107064
714940,1,664686,49571784
655534,1,587585,48344816
721733,0,681984,52126581
627933,1,658311,49570907
602513,1,717143,56306325
947474,1,838685,63046624
722475,0,712400,32212014
715844,0,700887,48344072
584172,1,708417,66880721
704498,1,829769,49569616
707393,1,724100,7846305
723853,1,270116,10571286
798554,1,731386,48340246
664414,0,737704,74843223
618688,0,901550,56307300
750965,0,825082,57830521
707422,1,719167,11422047
667578,0,638996,31794683
710918,1,720616,1756306
743620,1,714995,32216959
718243,0,738448,10574546
713725,1,1376868,56302872
698327,0,671204,28576221
736065,0,662030,43411597
712849,1,711075,31790248
719602,1,715420,1758593
711718,1,734084,11056623
725793,1,25408,56306640
713474,0,699849,66875311
715566,0,711227,3104674
732349,1,729053,3104911
543386,0,597560,48379608
624584,0,741629,80098672
713892,1,701151,57826317
712666,0,746023,80099279
679405,1,732151,11423326
723317,1,706492,3107691
718167,1,690651,14463823
767399,0,768450,14464913
749666,1,723848,28577610
673186,1,830012,57828370
691800,1,620077,74524856
621435,0,649440,31792179
713736,0,713234,74529043
735800,0,769929,14459185
710780,0,712955,13278854
712934,2,2040565,66874297
721429,1,710990,25561145
738048,1,633037,57825200
730821,1,790842,28576095
610753,1,533525,52124828
673335,0,594041,66874822
732876,1,681992,56303352
712394,0,713743,28580232
703094,1,711718,1757741
713639,0,740245,32215850
742599,0,714679,63046030
713214,0,902232,63045723
714132,1,737895,32215363
665836,0,666269,13276952
788568,1,777169,48378783
743123,1,884280,57826639
730393,0,742869,31790261
716039,1,681108,32216714
676692,1,749557,11055411
722240,0,698112,10571928
717418,0,706387,7849734
757527,0,683592,28575543
714992,1,766775,32213466
682595,0,682923,57824182
686319,1,708789,57829857
699022,1,716552,3105909
637535,1,727586,57825598
713701,0,635224,57825859
716280,0,733309,48346052
239877,0,716216,74523167
728973,0,716620,1217285
722312,1,713389,43407332
733703,0,737225,11058404
708270,1,710935,43412636
745040,0,660992,66879034
708638,0,795458,52124059
741866,0,752897,66876895
1477376,3,1979427,57825488
713849,0,556272,48378059
716898,1,700002,13277396
649122,0,758964,48341557
824949,1,696883,57824444
755773,0,713639,80097888
696263,1,716995,1758332
713758,1,958699,80101476
732001,1,688620,32214679
904522,0,701481,56304340
713639,0,757480,14465763
714310,0,723853,1215774
664440,0,715325,11422347
731388,1,798416,28578430
736548,1,688136,49569548
718114,1,626948,74842577
748606,0,663956,49567399
735124,1,713474,57825401
714545,1,785014,25558151
750939,1,730405,56309028
731072,1,796673,56304406
714265,1,731952,13273975
737093,0,573798,74524767
699293,1,723243,80100103
749151,0,672386,56302965
673466,1,724139,74842275
706036,0,705886,11422370
712841,1,712025,13280000
673765,0,563851,56306352
765984,1,453567,57823995
663297,1,709824,14459847
708481,1,713214,80095634
663180,1,673426,28575976
711121,1,741718,49568038
713056,0,706764,3105980
702147,0,714265,49570154
717608,1,735965,11060636
731852,0,661279,31793671
676086,2,2040565,48382620
699910,1,666226,11055226
721297,1,740872,7846285
682281,0,698143,28573857
705236,1,715734,11423771
643299,1,731785,32210939
711750,0,684505,43413352
743600,1,744458,74840851
728040,0,710656,10571003
727025,1,726440,10573804
732903,0,732194,13273651
687276,1,714723,31793926
709884,0,724139,14463664
662663,0,713468,11426773
1963161,0,732004,11425524
713336,0,714180,3103428
682487,0,711126,48345692
