date,count,start,end,type
"20160903T000000",11138,5221572,5232709,0
"20150528T000000",10227,159012,169238,0
"20150910T000000",10821,1275620,1286440,0
"20171011T000000",11006,9704452,9715457,0
"20161207T000000",11172,6274034,6285205,0
"20170411T000000",11085,7666544,7677628,0
"20160507T000000",11134,3904266,3915399,0
"20160813T000000",11083,4988479,4999561,0
"20160626T000000",11402,4457758,4469159,0
"20160214T000000",11132,2990210,3001341,0
"20170926T000000",11171,9537417,9548587,0
"20160714T000000",10992,4656442,4667433,0
"20170311T000000",11060,7320189,7331248,0
"20170715T000000",11170,8722726,8733895,0
"20160915T000000",11062,5353992,5365053,0
"20160912T000000",10816,5320716,5331531,0
"20150511T000000",2413,0,2412,0
"20151130T000000",11001,2156133,2167133,0
"20171127T000000",11389,10227282,10238670,0
"20150806T000000",10797,899237,910033,0
"20170202T000000",11214,6907835,6919048,0
"20150629T000000",10926,493986,504911,0
"20170409T000000",11249,7644092,7655340,0
"20170620T000000",11240,8444490,8455729,0
"20161107T000000",11446,5941062,5952507,0
"20150729T000000",10725,814026,824750,0
"20170403T000000",11095,7577169,7588263,0
"20161025T000000",11036,5796848,5807883,0
"20170118T000000",11167,6741703,6752869,0
"20160217T000000",11050,3023554,3034603,0
"20170625T000000",11088,8500230,8511317,0
"20150807T000000",10770,910034,920803,0
"20150816T000000",10651,1006366,1017016,0
"20160226T000000",10835,3122318,3133152,0
"20160326T000000",10967,3441356,3452322,0
"20171215T000000",11251,10429073,10440323,0
"20160122T000000",11260,2736755,2748014,0
"20160322T000000",10968,3397287,3408254,0
"20170604T000000",11247,8266438,8277684,0
"20161013T000000",11077,5663623,5674699,0
"20170216T000000",11471,7064444,7075914,0
"20160425T000000",11054,3772680,3783733,0
"20151102T000000",11149,1849813,1860961,0
"20160523T000000",10978,4081558,4092535,0
"20151109T000000",10836,1926738,1937573,0
"20171118T000000",10929,10126503,10137431,0
"20150614T000000",10747,335326,346072,0
"20170417T000000",10892,7732914,7743805,0
"20171015T000000",11168,9748797,9759964,0
"20150802T000000",10856,856262,867117,0
"20160229T000000",10865,3155237,3166101,0
"20151215T000000",11056,2320516,2331571,0
"20160411T000000",10815,3618237,3629051,0
"20150928T000000",11057,1469191,1480247,0
"20170613T000000",11258,8366626,8377883,0
"20170321T000000",11192,7431869,7443060,0
"20170811T000000",11241,9023044,9034284,0
"20161130T000000",11241,6196418,6207658,0
"20150916T000000",10812,1339927,1350738,0
"20171122T000000",11044,10170889,10181932,0
"20170827T000000",10970,9202626,9213595,0
"20170914T000000",11271,9403336,9414606,0
"20160123T000000",10973,2748015,2758987,0
"20150824T000000",10717,1091733,1102449,0
"20151206T000000",11000,2221459,2232458,0
"20150616T000000",10549,356550,367098,0
"20150919T000000",10503,1372451,1382953,0
"20151008T000000",11024,1578278,1589301,0
"20160809T000000",11199,4944339,4955537,0
"20160120T000000",11148,2714751,2725898,0
"20171010T000000",10834,9693618,9704451,0
"20161216T000000",11045,6374676,6385720,0
"20160821T000000",11137,5076986,5088122,0
"20160823T000000",11302,5099202,5110503,0
"20160622T000000",11235,4413259,4424493,0
"20160327T000000",10971,3452323,3463293,0
"20171228T000000",11008,10574255,10585262,0
"20160423T000000",10940,3750509,3761448,0
"20160412T000000",10737,3629052,3639788,0
"20160511T000000",11193,3948669,3959861,0
"20160917T000000",11236,5376022,5387257,0
"20171103T000000",11118,9959772,9970889,0
"20151203T000000",10689,2188881,2199569,0
"20170706T000000",11395,8622353,8633747,0
"20151029T000000",10649,1806617,1817265,0
"20161117T000000",10941,6051707,6062647,0
"20170615T000000",11334,8388982,8400315,0
"20150810T000000",10863,942084,952946,0
"20150702T000000",10511,526188,536698,0
"20170705T000000",11231,8611122,8622352,0
"20170718T000000",11108,8756332,8767439,0
"20160518T000000",11059,4026167,4037225,0
"20160404T000000",10964,3540884,3551847,0
"20161214T000000",11220,6352267,6363486,0
"20150809T000000",10550,931534,942083,0
"20170205T000000",11417,6941188,6952604,0
"20150709T000000",10524,600848,611371,0
"20160807T000000",11093,4922123,4933215,0
"20170515T000000",11066,8043474,8054539,0
"20170307T000000",11014,7275918,7286931,0
"20171225T000000",11080,10540710,10551789,0
"20170429T000000",10970,7866627,7877596,0
"20170626T000000",11035,8511318,8522352,0
"20161023T000000",11115,5774710,5785824,0
"20171005T000000",11162,9637920,9649081,0
"20160510T000000",11043,3937626,3948668,0
"20150603T000000",10578,220642,231219,0
"20170227T000000",11173,7186425,7197597,0
"20160610T000000",10876,4280503,4291378,0
"20170915T000000",11188,9414607,9425794,0
"20171201T000000",11207,10272129,10283335,0
"20161015T000000",11086,5685770,5696855,0
"20170217T000000",11035,7075915,7086949,0
"20161121T000000",11261,6095900,6107160,0
"20170206T000000",11109,6952605,6963713,0
"20160115T000000",10899,2660419,2671317,0
"20151027T000000",10614,1785110,1795723,0
"20170527T000000",10921,8177176,8188096,0
"20160623T000000",11178,4424494,4435671,0
"20160527T000000",11071,4126169,4137239,0
"20170327T000000",11296,7498972,7510267,0
"20170711T000000",11308,8677948,8689255,0
"20170207T000000",11067,6963714,6974780,0
"20170426T000000",11245,7832722,7843966,0
"20161229T000000",11411,6518899,6530309,0
"20170528T000000",11226,8188097,8199322,0
"20150701T000000",10763,515425,526187,0
"20151229T000000",10902,2474060,2484961,0
"20160121T000000",10856,2725899,2736754,0
"20171007T000000",11174,9660195,9671368,0
"20160112T000000",11030,2627707,2638736,0
"20160414T000000",10966,3650575,3661540,0
"20170111T000000",11029,6664024,6675052,0
"20171115T000000",11369,10092945,10104313,0
"20150718T000000",10698,696861,707558,0
"20170406T000000",10981,7610743,7621723,0
"20160625T000000",11096,4446662,4457757,0
"20170211T000000",11166,7008705,7019870,0
"20170614T000000",11098,8377884,8388981,0
"20151129T000000",11188,2144945,2156132,0
"20151116T000000",10772,2002965,2013736,0
"20150514T000000",9305,20092,29396,0
"20171120T000000",11169,10148569,10159737,0
"20170817T000000",11393,9090444,9101836,0
"20161118T000000",11021,6062648,6073668,0
"20161212T000000",11088,6329918,6341005,0
"20160826T000000",11133,5132802,5143934,0
"20170828T000000",11174,9213596,9224769,0
"20170510T000000",10921,7988103,7999023,0
"20170517T000000",11113,8065858,8076970,0
"20150721T000000",10609,728958,739566,0
"20161018T000000",11328,5719170,5730497,0
"20170502T000000",11014,7899438,7910451,0
"20170219T000000",10869,7098117,7108985,0
"20171220T000000",11227,10484991,10496217,0
"20170325T000000",11354,7476526,7487879,0
"20160110T000000",10955,2605924,2616878,0
"20160516T000000",11139,4003992,4015130,0
"20170701T000000",11489,8566641,8578129,0
"20160210T000000",11181,2946007,2957187,0
"20160618T000000",11105,4369210,4380314,0
"20170310T000000",10976,7309213,7320188,0
"20151018T000000",11074,1687146,1698219,0
"20160403T000000",11180,3529704,3540883,0
"20170813T000000",11158,9045736,9056893,0
"20171013T000000",11268,9726424,9737691,0
"20170524T000000",11120,8143862,8154981,0
"20161105T000000",11105,5918891,5929995,0
"20171212T000000",11389,10394922,10406310,0
"20150630T000000",10513,504912,515424,0
"20160727T000000",11240,4800530,4811769,0
"20150610T000000",10406,293474,303879,0
"20171216T000000",10964,10440324,10451287,0
"20170212T000000",11238,7019871,7031108,0
"20160520T000000",11037,4048206,4059242,0
"20160220T000000",11148,3056835,3067982,0
"20160901T000000",11054,5199470,5210523,0
"20151224T000000",10880,2419189,2430068,0
"20170708T000000",11027,8644878,8655904,0
"20150803T000000",10518,867118,877635,0
"20170601T000000",11095,8232689,8243783,0
"20160621T000000",10912,4402347,4413258,0
"20161223T000000",10965,6452003,6462967,0
"20171129T000000",11172,10249807,10260978,0
"20160906T000000",10806,5254607,5265412,0
"20151025T000000",10896,1763206,1774101,0
"20160526T000000",11110,4115059,4126168,0
"20170330T000000",11204,7532587,7543790,0
"20160307T000000",11085,3232396,3243480,0
"20170104T000000",11186,6585864,6597049,0
"20171218T000000",11281,10462448,10473728,0
"20170402T000000",11218,7565951,7577168,0
"20151114T000000",10804,1981443,1992246,0
"20160109T000000",11026,2594898,2605923,0
"20160512T000000",11022,3959862,3970883,0
"20171021T000000",11069,9815627,9826695,0
"20161115T000000",11149,6029663,6040811,0
"20150904T000000",10797,1210965,1221761,0
"20150911T000000",10771,1286441,1297211,0
"20171001T000000",11007,9592976,9603982,0
"20161222T000000",11064,6440939,6452002,0
"20160212T000000",10964,2968024,2978987,0
"20170826T000000",11401,9191225,9202625,0
"20160221T000000",10698,3067983,3078680,0
"20150517T000000",9804,48440,58243,0
"20160916T000000",10968,5365054,5376021,0
"20170805T000000",11009,8956613,8967621,0
"20161208T000000",11184,6285206,6296389,0
"20171210T000000",11226,10372552,10383777,0
"20150615T000000",10477,346073,356549,0
"20160914T000000",11141,5342851,5353991,0
"20170628T000000",11167,8533259,8544425,0
"20170720T000000",11145,8778675,8789819,0
"20170920T000000",11272,9470145,9481416,0
"20170721T000000",11236,8789820,8801055,0
"20160503T000000",10985,3860331,3871315,0
"20160313T000000",10961,3298258,3309218,0
"20170729T000000",10972,8878859,8889830,0
"20170505T000000",11096,7932659,7943754,0
"20171117T000000",10897,10115606,10126502,0
"20161006T000000",11246,5585827,5597072,0
"20160928T000000",11270,5496871,5508140,0
"20160929T000000",10976,5508141,5519116,0
"20171020T000000",11150,9804477,9815626,0
"20170407T000000",11090,7621724,7632813,0
"20160106T000000",11008,2562191,2573198,0
"20171029T000000",11139,9904219,9915357,0
"20160726T000000",11078,4789452,4800529,0
"20160407T000000",11108,3573877,3584984,0
"20160822T000000",11079,5088123,5099201,0
"20170222T000000",10967,7131285,7142251,0
"20170728T000000",10969,8867890,8878858,0
"20160806T000000",10880,4911243,4922122,0
"20161202T000000",10802,6218677,6229478,0
"20171207T000000",11224,10339195,10350418,0
"20150625T000000",10711,451628,462338,0
"20161123T000000",11410,6118319,6129728,0
"20170123T000000",10821,6796919,6807739,0
"20160710T000000",11229,4612229,4623457,0
"20150907T000000",10816,1243200,1254015,0
"20160111T000000",10828,2616879,2627706,0
"20151108T000000",10945,1915793,1926737,0
"20150623T000000",10644,430555,441198,0
"20170405T000000",11260,7599483,7610742,0
"20170418T000000",11025,7743806,7754830,0
"20160224T000000",10926,3100454,3111379,0
"20170319T000000",11066,7409875,7420940,0
"20170910T000000",11334,9358389,9369722,0
"20171101T000000",11327,9937388,9948714,0
"20150815T000000",10780,995586,1006365,0
"20151003T000000",11208,1523204,1534411,0
"20170203T000000",11095,6919049,6930143,0
"20170624T000000",11016,8489214,8500229,0
"20170120T000000",11032,6763902,6774933,0
"20170518T000000",11107,8076971,8088077,0
"20170507T000000",11090,7954955,7966044,0
"20160723T000000",11271,4756070,4767340,0
"20160410T000000",11043,3607194,3618236,0
"20151103T000000",11093,1860962,1872054,0
"20160802T000000",11075,4867181,4878255,0
"20160421T000000",11126,3728597,3739722,0
"20171106T000000",11117,9993231,10004347,0
"20151026T000000",11008,1774102,1785109,0
"20171014T000000",11105,9737692,9748796,0
"20161119T000000",11052,6073669,6084720,0
"20151104T000000",11039,1872055,1883093,0
"20160324T000000",11062,3419242,3430303,0
"20170819T000000",11228,9112742,9123969,0
"20161205T000000",11009,6251825,6262833,0
"20160430T000000",11006,3827504,3838509,0
"20170119T000000",11032,6752870,6763901,0
"20160705T000000",10561,4557538,4568098,0
"20160921T000000",10956,5419991,5430946,0
"20160521T000000",11044,4059243,4070286,0
"20151204T000000",10932,2199570,2210501,0
"20161017T000000",11215,5707955,5719169,0
"20170221T000000",11316,7119969,7131284,0
"20160318T000000",10984,3353411,3364394,0
"20170117T000000",11162,6730541,6741702,0
"20170820T000000",11030,9123970,9134999,0
"20170316T000000",11389,7376034,7387422,0
"20170710T000000",10948,8667000,8677947,0
"20151006T000000",10915,1556298,1567212,0
"20150829T000000",11011,1146226,1157236,0
"20170526T000000",11267,8165909,8177175,0
"20170228T000000",11200,7197598,7208797,0
"20151122T000000",11055,2068141,2079195,0
"20170717T000000",11372,8744960,8756331,0
"20150513T000000",9174,10918,20091,0
"20150814T000000",10827,984759,995585,0
"20171023T000000",10875,9837823,9848697,0
"20161217T000000",11028,6385721,6396748,0
"20171110T000000",11176,10037399,10048574,0
"20170602T000000",11119,8243784,8254902,0
"20160209T000000",11044,2934963,2946006,0
"20150711T000000",10769,622237,633005,0
"20160925T000000",11099,5463819,5474917,0
"20160604T000000",11281,4214297,4225577,0
"20150728T000000",10827,803199,814025,0
"20170830T000000",11376,9235887,9247262,0
"20171222T000000",11163,10507449,10518611,0
"20160721T000000",10880,4734059,4744938,0
"20171219T000000",11262,10473729,10484990,0
"20160515T000000",11071,3992921,4003991,0
"20150707T000000",10996,579345,590340,0
"20161030T000000",11004,5852596,5863599,0
"20170523T000000",11180,8132682,8143861,0
"20150823T000000",10761,1080972,1091732,0
"20150512T000000",8505,2413,10917,0
"20160924T000000",10820,5452999,5463818,0
"20160715T000000",11170,4667434,4678603,0
"20150726T000000",10569,782032,792600,0
"20171206T000000",11081,10328114,10339194,0
"20161028T000000",11115,5830426,5841540,0
"20170210T000000",11209,6997496,7008704,0
"20151223T000000",11154,2408035,2419188,0
"20151014T000000",10840,1643484,1654323,0
"20150913T000000",10382,1307889,1318270,0
"20150723T000000",10637,750143,760779,0
"20171006T000000",11113,9649082,9660194,0
"20160818T000000",10905,5043836,5054740,0
"20170214T000000",11271,7042062,7053332,0
"20171030T000000",11092,9915358,9926449,0
"20170531T000000",11425,8221264,8232688,0
"20170810T000000",11032,9012012,9023043,0
"20160808T000000",11123,4933216,4944338,0
"20170906T000000",11037,9314326,9325362,0
"20170714T000000",11096,8711630,8722725,0
"20150717T000000",10559,686302,696860,0
"20170525T000000",10927,8154982,8165908,0
"20170909T000000",10969,9347420,9358388,0
"20170516T000000",11318,8054540,8065857,0
"20161201T000000",11018,6207659,6218676,0
"20160219T000000",11017,3045818,3056834,0
"20170401T000000",10930,7555021,7565950,0
"20170627T000000",10906,8522353,8533258,0
"20160319T000000",10971,3364395,3375365,0
"20160825T000000",11131,5121671,5132801,0
"20170902T000000",11224,9269512,9280735,0
"20150827T000000",10895,1124457,1135351,0
"20150819T000000",10854,1038394,1049247,0
"20160131T000000",11054,2835889,2846942,0
"20150521T000000",10184,88103,98286,0
"20171004T000000",11115,9626805,9637919,0
"20161029T000000",11055,5841541,5852595,0
"20150526T000000",10113,138608,148720,0
"20160829T000000",11059,5166019,5177077,0
"20160208T000000",11326,2923637,2934962,0
"20170716T000000",11064,8733896,8744959,0
"20161128T000000",11274,6174037,6185310,0
"20170730T000000",11296,8889831,8901126,0
"20151015T000000",10954,1654324,1665277,0
"20151115T000000",10718,1992247,2002964,0
"20170329T000000",11184,7521403,7532586,0
"20170709T000000",11095,8655905,8666999,0
"20171211T000000",11144,10383778,10394921,0
"20160704T000000",10785,4546753,4557537,0
"20160306T000000",11106,3221290,3232395,0
"20161224T000000",11177,6462968,6474144,0
"20160615T000000",11152,4335988,4347139,0
"20150525T000000",10289,128319,138607,0
"20160803T000000",11057,4878256,4889312,0
"20151128T000000",10839,2134106,2144944,0
"20160609T000000",11063,4269440,4280502,0
"20160602T000000",11031,4192324,4203354,0
"20160104T000000",10894,2540255,2551148,0
"20150714T000000",10670,654445,665114,0
"20151212T000000",11000,2287507,2298506,0
"20151219T000000",10980,2364279,2375258,0
"20171008T000000",10974,9671369,9682342,0
"20160712T000000",10993,4634434,4645426,0
"20170825T000000",11438,9179787,9191224,0
"20170901T000000",11053,9258459,9269511,0
"20171221T000000",11231,10496218,10507448,0
"20160117T000000",10852,2682260,2693111,0
"20160502T000000",10751,3849580,3860330,0
"20151208T000000",10931,2243621,2254551,0
"20160429T000000",10977,3816527,3827503,0
"20160417T000000",11299,3683626,3694924,0
"20170226T000000",10914,7175511,7186424,0
"20160114T000000",10947,2649472,2660418,0
"20171130T000000",11150,10260979,10272128,0
"20170707T000000",11130,8633748,8644877,0
"20150705T000000",10452,558279,568730,0
"20170115T000000",11308,6708068,6719375,0
"20170213T000000",10953,7031109,7042061,0
"20150828T000000",10874,1135352,1146225,0
"20151216T000000",11028,2331572,2342599,0
"20171028T000000",11087,9893132,9904218,0
"20161111T000000",10745,5985999,5996743,0
"20171116T000000",11292,10104314,10115605,0
"20170719T000000",11235,8767440,8778674,0
"20150923T000000",10638,1415152,1425789,0
"20160919T000000",10981,5398060,5409040,0
"20171214T000000",11488,10417585,10429072,0
"20170224T000000",11043,7153258,7164300,0
"20151005T000000",10837,1545461,1556297,0
"20170824T000000",11176,9168611,9179786,0
"20150921T000000",10730,1393652,1404381,0
"20160314T000000",11128,3309219,3320346,0
"20150915T000000",10868,1329059,1339926,0
"20160213T000000",11222,2978988,2990209,0
"20150927T000000",10938,1458253,1469190,0
"20160402T000000",11130,3518574,3529703,0
"20151017T000000",11014,1676132,1687145,0
"20170913T000000",11219,9392117,9403335,0
"20161122T000000",11158,6107161,6118318,0
"20171202T000000",11286,10283336,10294621,0
"20170223T000000",11006,7142252,7153257,0
"20160731T000000",10947,4845203,4856149,0
"20160909T000000",11144,5287546,5298689,0
"20170309T000000",10975,7298238,7309212,0
"20160118T000000",10844,2693112,2703955,0
"20171113T000000",11052,10070788,10081839,0
"20160719T000000",11066,4712047,4723112,0
"20151226T000000",10823,2441059,2451881,0
"20171121T000000",11151,10159738,10170888,0
"20161219T000000",10771,6407829,6418599,0
"20151230T000000",11036,2484962,2495997,0
"20160706T000000",10935,4568099,4579033,0
"20150516T000000",9475,38965,48439,0
"20151222T000000",10863,2397172,2408034,0
"20160127T000000",10758,2792244,2803001,0
"20160717T000000",11167,4689664,4700830,0
"20170612T000000",11096,8355530,8366625,0
"20150914T000000",10788,1318271,1329058,0
"20170323T000000",11219,7454138,7465356,0
"20170607T000000",11173,8300140,8311312,0
"20170823T000000",11049,9157562,9168610,0
"20161031T000000",11126,5863600,5874725,0
"20171016T000000",11114,9759965,9771078,0
"20151225T000000",10990,2430069,2441058,0
"20160101T000000",11033,2507036,2518068,0
"20161007T000000",11313,5597073,5608385,0
"20170430T000000",10862,7877597,7888458,0
"20150518T000000",9761,58244,68004,0
"20171027T000000",10981,9882151,9893131,0
"20170218T000000",11167,7086950,7098116,0
"20150817T000000",10686,1017017,1027702,0
"20160119T000000",10795,2703956,2714750,0
"20160605T000000",11226,4225578,4236803,0
"20161228T000000",11359,6507540,6518898,0
"20160904T000000",11077,5232710,5243786,0
"20151213T000000",10971,2298507,2309477,0
"20150902T000000",10676,1189605,1200280,0
"20170605T000000",11153,8277685,8288837,0
"20171024T000000",11102,9848698,9859799,0
"20170428T000000",11388,7855239,7866626,0
"20170422T000000",11167,7788239,7799405,0
"20151019T000000",10814,1698220,1709033,0
"20160711T000000",10976,4623458,4634433,0
"20160125T000000",11137,2769989,2781125,0
"20171009T000000",11275,9682343,9693617,0
"20160227T000000",11081,3133153,3144233,0
"20170408T000000",11278,7632814,7644091,0
"20160105T000000",11042,2551149,2562190,0
"20150925T000000",11038,1436560,1447597,0
"20161005T000000",11365,5574462,5585826,0
"20161026T000000",11268,5807884,5819151,0
"20151123T000000",10899,2079196,2090094,0
"20170530T000000",11118,8210146,8221263,0
"20160905T000000",10820,5243787,5254606,0
"20170116T000000",11165,6719376,6730540,0
"20160427T000000",11013,3794597,3805609,0
"20160713T000000",11015,4645427,4656441,0
"20150826T000000",10969,1113488,1124456,0
"20160420T000000",11096,3717501,3728596,0
"20160828T000000",11014,5155005,5166018,0
"20170905T000000",11211,9303115,9314325,0
"20170725T000000",11242,8834423,8845664,0
"20170415T000000",10899,7711140,7722038,0
"20151024T000000",10858,1752348,1763205,0
"20160103T000000",11235,2529020,2540254,0
"20150523T000000",10004,108340,118343,0
"20151030T000000",10903,1817266,1828168,0
"20161004T000000",11014,5563448,5574461,0
"20170419T000000",11138,7754831,7765968,0
"20170427T000000",11272,7843967,7855238,0
"20160620T000000",11055,4391292,4402346,0
"20160309T000000",10968,3254300,3265267,0
"20150725T000000",10545,771487,782031,0
"20160323T000000",15243,4671122,4686364,1
"20150917T000000",14950,1850703,1865652,1
"20161220T000000",15132,8802755,8817886,1
"20150831T000000",14828,1599083,1613910,1
"20150530T000000",14094,244649,258742,1
"20151112T000000",15134,2685432,2700565,1
"20160617T000000",15213,5973885,5989097,1
"20150724T000000",14550,1039300,1053849,1
"20171002T000000",15408,13173432,13188839,1
"20170816T000000",15223,12453679,12468901,1
"20170929T000000",15281,13128173,13143453,1
"20150922T000000",14743,1924948,1939690,1
"20160320T000000",15080,4626257,4641336,1
"20170124T000000",15259,9335303,9350561,1
"20151002T000000",14814,2072861,2087674,1
"20150624T000000",14377,602600,616976,1
"20161022T000000",15146,7903990,7919135,1
"20160913T000000",15358,7311336,7326693,1
"20160614T000000",15404,5928058,5943461,1
"20151011T000000",14922,2207358,2222279,1
"20170609T000000",14830,11414118,11428947,1
"20170702T000000",15098,11765299,11780396,1
"20170420T000000",15048,10649263,10664310,1
"20170617T000000",15120,11536165,11551284,1
"20150720T000000",14497,981350,995846,1
"20170220T000000",15224,9747684,9762907,1
"20150522T000000",13718,133809,147526,1
"20150621T000000",14396,559562,573957,1
"20170121T000000",15092,9289871,9304962,1
"20161211T000000",15381,8665084,8680464,1
"20170623T000000",15134,11627891,11643024,1
"20161120T000000",15185,8344893,8360077,1
"20171111T000000",15473,13785979,13801451,1
"20171119T000000",15257,13908256,13923512,1
"20170501T000000",15316,10817534,10832849,1
"20170324T000000",15456,10236216,10251671,1
"20160517T000000",15312,5503022,5518333,1
"20160611T000000",15252,5882423,5897674,1
"20161213T000000",15320,8695688,8711007,1
"20161126T000000",15212,8436762,8451973,1
"20170814T000000",15508,12422877,12438384,1
"20171003T000000",15499,13188840,13204338,1
"20161103T000000",15174,8086624,8101797,1
"20170215T000000",15432,9671648,9687079,1
"20160422T000000",14949,5125252,5140200,1
"20170519T000000",15105,11092436,11107540,1
"20161112T000000",14709,8223884,8238592,1
"20150805T000000",14554,1215836,1230389,1
"20170731T000000",15131,12209395,12224525,1
"20150626T000000",14201,631236,645436,1
"20171229T000000",15104,14520740,14535843,1
"20150712T000000",14631,863834,878464,1
"20170128T000000",15153,9396699,9411851,1
"20160514T000000",14881,5457545,5472425,1
"20170204T000000",15217,9503168,9518384,1
"20150527T000000",14015,202725,216739,1
"20150830T000000",14773,1584310,1599082,1
"20150909T000000",14659,1732316,1746974,1
"20161226T000000",15176,8894187,8909362,1
"20150609T000000",14477,386265,400741,1
"20170724T000000",15313,12102188,12117500,1
"20170103T000000",15411,9016298,9031708,1
"20170509T000000",15145,10939293,10954437,1
"20160310T000000",15031,4475776,4490806,1
"20151020T000000",14945,2341688,2356632,1
"20160702T000000",15344,6201627,6216970,1
"20160506T000000",15019,5336725,5351743,1
"20160831T000000",15094,7113947,7129040,1
"20170114T000000",15113,9183419,9198531,1
"20161203T000000",15718,8542962,8558679,1
"20170907T000000",15460,12790322,12805781,1
"20170126T000000",15384,9365873,9381256,1
"20150813T000000",14696,1333648,1348343,1
"20151101T000000",15022,2520621,2535642,1
"20160316T000000",15080,4566327,4581406,1
"20150617T000000",14525,501520,516044,1
"20160216T000000",15676,4128486,4144161,1
"20161204T000000",15269,8558680,8573948,1
"20170424T000000",15113,10710547,10725659,1
"20150529T000000",13729,230920,244648,1
"20160805T000000",15111,6718375,6733485,1
"20170727T000000",14963,12148173,12163135,1
"20160401T000000",15180,4807151,4822330,1
"20170521T000000",15338,11122894,11138231,1
"20170831T000000",15478,12683883,12699360,1
"20160113T000000",14970,3615719,3630688,1
"20160918T000000",14805,7387450,7402254,1
"20170821T000000",15181,12530359,12545539,1
"20160601T000000",15358,5730753,5746110,1
"20161009T000000",15003,7706582,7721584,1
"20170726T000000",15305,12132868,12148172,1
"20170818T000000",15421,12484275,12499695,1
"20160321T000000",14794,4641337,4656130,1
"20161104T000000",15151,8101798,8116948,1
"20170410T000000",15092,10496597,10511688,1
"20160612T000000",15395,5897675,5913069,1
"20150612T000000",14419,429293,443711,1
"20161109T000000",15502,8177892,8193393,1
"20170629T000000",15323,11719204,11734526,1
"20170924T000000",15421,13051424,13066844,1
"20160531T000000",15189,5715564,5730752,1
"20170616T000000",15293,11520872,11536164,1
"20161113T000000",15023,8238593,8253615,1
"20170806T000000",15373,12301046,12316418,1
"20171025T000000",15098,13525997,13541094,1
"20150704T000000",14570,747285,761854,1
"20171209T000000",15010,14214391,14229400,1
"20151110T000000",15183,2655388,2670570,1
"20150619T000000",14406,530588,544993,1
"20171230T000000",14241,14535844,14550084,1
"20160804T000000",15316,6703059,6718374,1
"20161002T000000",15233,7599779,7615011,1
"20170712T000000",15426,11918076,11933501,1
"20151007T000000",15040,2147528,2162567,1
"20160406T000000",15350,4882789,4898138,1
"20161106T000000",15026,8132364,8147389,1
"20170703T000000",15081,11780397,11795477,1
"20170630T000000",15235,11734527,11749761,1
"20160305T000000",14904,4400743,4415646,1
"20160218T000000",15160,4159363,4174522,1
"20151120T000000",15171,2805122,2820292,1
"20170815T000000",15294,12438385,12453678,1
"20150719T000000",14879,966471,981349,1
"20170610T000000",15591,11428948,11444538,1
"20170511T000000",15473,10969780,10985252,1
"20171031T000000",15254,13617596,13632849,1
"20160304T000000",15269,4385474,4400742,1
"20160317T000000",15017,4581407,4596423,1
"20160207T000000",15101,3992132,4007232,1
"20171026T000000",15329,13541095,13556423,1
"20160419T000000",15074,5080054,5095127,1
"20170412T000000",15304,10526849,10542152,1
"20170904T000000",15205,12745214,12760418,1
"20150611T000000",14459,414834,429292,1
"20151210T000000",15094,3104920,3120013,1
"20150715T000000",14468,907883,922350,1
"20151127T000000",14778,2910210,2924987,1
"20151009T000000",14839,2177419,2192257,1
"20151013T000000",15057,2237146,2252202,1
"20170606T000000",15502,11368283,11383784,1
"20150618T000000",14543,516045,530587,1
"20170917T000000",15406,12944377,12959782,1
"20161024T000000",15229,7934272,7949500,1
"20161108T000000",15154,8162738,8177891,1
"20170130T000000",15097,9427255,9442351,1
"20160528T000000",14984,5670407,5685390,1
"20150627T000000",14397,645437,659833,1
"20170122T000000",15171,9304963,9320133,1
"20151010T000000",15100,2192258,2207357,1
"20171217T000000",15408,14336614,14352021,1
"20150613T000000",14235,443712,457946,1
"20151111T000000",14861,2670571,2685431,1
"20170320T000000",15065,10175629,10190693,1
"20150924T000000",14914,1954583,1969496,1
"20160530T000000",14991,5700573,5715563,1
"20170803T000000",15755,12254860,12270614,1
"20160627T000000",15458,6125479,6140936,1
"20150602T000000",14119,286855,300973,1
"20160415T000000",15114,5019155,5034268,1
"20170416T000000",14982,10588262,10603243,1
"20160910T000000",15291,7266120,7281410,1
"20160801T000000",15566,6657303,6672868,1
"20151028T000000",14938,2460747,2475684,1
"20171126T000000",15259,14015602,14030860,1
"20161003T000000",15102,7615012,7630113,1
"20170303T000000",15400,9916179,9931578,1
"20170916T000000",15383,12928994,12944376,1
"20170506T000000",15217,10893780,10908996,1
"20160329T000000",15247,4761837,4777083,1
"20161102T000000",15600,8071024,8086623,1
"20160616T000000",15239,5958646,5973884,1
"20150716T000000",14618,922351,936968,1
"20170807T000000",15127,12316419,12331545,1
"20160130T000000",15026,3871459,3886484,1
"20171124T000000",15026,13984950,13999975,1
"20160211T000000",14776,4053132,4067907,1
"20160716T000000",15065,6413866,6428930,1
"20160725T000000",15024,6550991,6566014,1
"20151209T000000",14838,3090082,3104919,1
"20151125T000000",14897,2880373,2895269,1
"20151022T000000",14889,2371425,2386313,1
"20170326T000000",15273,10267290,10282562,1
"20170520T000000",15353,11107541,11122893,1
"20151217T000000",14937,3209884,3224820,1
"20170301T000000",15379,9885104,9900482,1
"20150811T000000",14880,1304071,1318950,1
"20170514T000000",15215,11015821,11031035,1
"20150822T000000",14530,1466288,1480817,1
"20160708T000000",15307,6292217,6307523,1
"20160222T000000",15102,4219574,4234675,1
"20160325T000000",15237,4701349,4716585,1
